t,s1,s2,s3,s1_dot,s2_dot,s3_dot
20.400066,0.5140902948922734,-0.015570410128961298,0.250042124033176,-0.0008495964059038741,0.005093847920671038,0.0012984985029953489
20.499799,0.5147548942376644,-0.015237681582688827,0.24836847714714158,0.00626382422210181,-0.004104154593666587,-0.0027280788470172013
20.599901,0.5153417304880312,-0.01639606499675693,0.24950734884164244,0.006741613936265711,-0.009392220283935548,0.009840758080138956
20.699826,0.5161030880758711,-0.01711715020008313,0.25033743785219403,-0.007895863022847394,0.006878933987222655,0.0016133353756384583
20.799945,0.5137561847423159,-0.015014501280457756,0.24982748719375567,-0.00763647122935085,0.02445717065777933,-0.010126666995665667
20.899982,0.5145720116365191,-0.012222467248233287,0.24831134980332223,-0.0020299166003519,0.004403485684102398,-0.0037107166817573756
20.999904,0.5133526258909987,-0.014128581292714179,0.2490828651484306,-0.0013097221023787853,0.01897290385504829,0.0020874671508865905
21.099795,0.5143096368322992,-0.008433793077571857,0.24872880211290682,0.011066495574557411,0.05474145897737638,-0.008378383166960823
21.199771,0.5155647058798464,-0.003187955931262487,0.2474074807291867,-0.001767764732496957,0.035929757265106284,-0.003130389604861561
21.299887,0.5139519084326957,-0.0012491708677614976,0.24810526225234686,-0.0022758524128629887,0.04318870781352386,0.001282267026305961
21.399949,0.5151076366874491,0.005454900996645403,0.2476647764583626,0.0020538710145889816,0.052003301612289464,0.0009619697990199683
21.499873,0.5143652730392001,0.009154897416629776,0.24829616327431595,-0.01453156115257892,0.05848292168029182,0.0011618325858437917
21.599857,0.512201808831273,0.01714868025480438,0.24789641708061455,-0.00397180268618369,0.05896553160570841,0.0032166235351169803
21.699961,0.513574805440039,0.0209481532608862,0.24894150361733747,0.00020973278279834418,0.044442161602785676,-0.00522144506994926
21.799887,0.5122485655299857,0.026036138555202072,0.24685754194346027,-0.007936631618493006,0.052460001581575336,-0.009802074123368198
21.899942,0.5119890073828368,0.03143955505121726,0.2469841285404008,0.004789677586853447,0.07830129735719263,-0.0007283129659605425
21.999876,0.5132046625539654,0.04168966043367995,0.24671236949291356,-0.008849407644546226,0.08548226178252114,0.009902738588163595
22.09982,0.5102197851808727,0.04852523682493808,0.2489637205790334,-0.00711983236271152,0.05800430682199406,0.012223630324478263
22.199843,0.511784526271479,0.05328696542543845,0.24915506374043317,0.0005173887908300756,0.06570652929173484,-0.006114649923080195
22.299836,0.5103241786665953,0.06166650813905314,0.24774117434627946,-0.019403213155077204,0.09183987544065908,-0.00597629118431886
22.399821,0.5079043872875182,0.07165279142414004,0.2479598063697197,-0.013762740819296848,0.09038892299561946,-0.005077015381215633
22.499823,0.5075721643678481,0.07974279503243917,0.24672559028567828,-0.012988667761946182,0.07134418829992267,-0.003183283680687987
22.599917,0.5053036273679455,0.08592671933926173,0.24732453000149893,-0.016037042679750257,0.06906613424980185,0.0027492466423841844
22.699898,0.5043620561918869,0.09355955636961348,0.24727637639784852,-0.011549032978048768,0.06867890526984216,0.011161835556158461
22.799869,0.5029944177544248,0.09965935707751536,0.24955612848700756,-0.004944288276720332,0.05803539698850141,0.00841372845586874
22.899827,0.5033733224581303,0.10516259273701001,0.2489588988405216,-0.018097648847578363,0.03368869226079052,-0.0038618008669295545
22.999904,0.49936904205376353,0.10639318631142293,0.24878413634513363,-0.0032373142951014344,0.022261449530808552,-0.0036508501413010652
23.100125,0.5027354936071678,0.10962438853471582,0.24822709194818243,0.011817741008349536,0.03804815457564792,0.0002747805648712909
23.199878,0.5017526145096796,0.11399640495421069,0.24883363842840645,-0.014638476546326551,0.026958156900749985,0.003623250575391923
23.299768,0.4998117121481971,0.1150017702264352,0.24894977481861755,-0.015825016049573204,0.028697255973307967,7.124410906311773e-05
23.399838,0.4985895434069973,0.11974142201376127,0.24884749114292007,-0.0008883026184989262,0.033966566900273,-0.007379281426713957
23.499838,0.49963240452085916,0.12179933616171545,0.2474742916747135,0.0005779114387443052,0.014250979895263471,-8.831151930577263e-05
23.599847,0.49870495357537536,0.12259163233959873,0.2488300736416035,-0.006766832464525585,0.009847559006009532,-0.0028695125184692305
23.699887,0.49827886190147813,0.12376944988104345,0.2468992299881157,0.0007529443070759534,0.006883025601692516,-0.0028523440253180876
23.799867,0.4988549562171588,0.12396896179731495,0.2482575745768972,-0.004930025222176226,0.01689439252585767,0.003911522949243684
23.899849,0.4972930014290904,0.12714774599539216,0.24768134724114457,-0.005397802455402889,0.026076624404480997,-0.0009788488174151677
23.999848,0.4977758459488324,0.12918359682984837,0.24806198609707714,0.0005808289301194591,0.021757249178540383,0.006028564448896878
24.099825,0.49740934015190136,0.13149861212825006,0.2488868176820681,-0.007227520328544568,0.02118491587771021,-0.001575832830712054
24.199825,0.4963303442627624,0.13342000209600668,0.24774640372497145,-0.0031867710909891933,0.010209686300697851,0.005884570489689489
24.299887,0.49677273144144973,0.13354006552035963,0.2500662410880018,0.0023329494863726374,0.010687315976258827,0.015770219128474983
24.399859,0.49679738918389743,0.13555612169138737,0.2509023176184486,-0.0010647290612904037,0.0076750331595571986,-0.009099254303681859
24.499852,0.49655976781115096,0.13507427884165524,0.24824597520496172,-0.0032296933347950585,-0.001698558478303025,-0.004792007469767379
24.599873,0.4961513575089986,0.1352165609719828,0.249945068510574,-0.005836693231041856,0.010234487801691339,-0.002756896248421903
24.699942,0.4953917354911826,0.13712294365754268,0.24769245193065467,-0.005155094277641492,0.011347706716547612,-0.006930290726040456
24.799892,0.495119661310014,0.13748815013974391,0.24855517277308184,0.0044584938985337,0.0011724520059117616,0.006646143453699738
24.899955,0.49628511596352715,0.13735688817820135,0.24902131807157382,0.0092544698338064,-0.007329365496962836,0.009532615939508382
24.999941,0.49697137708582084,0.13602284425102065,0.2504614127369034,-0.004707434830952373,-0.0027327723858668884,-0.006892316409328636
25.099871,0.4953453200117238,0.13680937531877138,0.2476458181476745,0.004217631211218542,-0.0047550277830353815,-0.005382826722508893
25.1999,0.49781878935405677,0.1350695324943156,0.24938958330653177,-0.0028248703156017463,-0.0022891204332878834,0.004101391923514441
25.299856,0.49478440950315944,0.1363493811510886,0.2484679806570996,-0.006043865206037058,0.008622818613615246,-0.0024850324298673065
25.399897,0.4966141694612304,0.13679335922505034,0.24889372972113039,-0.0009162809281302309,-0.0005269869295908558,0.004683290746170021
25.499858,0.4946042232773176,0.13624477678526695,0.24940457979307284,-0.00393811902603991,-0.007699364847649104,-0.004905909449939072
25.5999,0.4958291543108546,0.13525310476545613,0.2479109097986531,0.01637213169716567,0.0044969977075841605,-0.00880239220351009
25.699966,0.4978806159730088,0.1371453537441226,0.24764344487506953,-0.008621570984291616,0.008492431363973929,0.005322130968098637
25.799798,0.49411933298177646,0.13695559453618333,0.24897105584224305,-0.0088689957133532,-0.0005647699318775956,0.005212899713865848
25.89994,0.49612493557512155,0.13703324405742628,0.24868086845731877,0.00835497751422043,0.002135664079750077,0.006194881863834212
25.999937,0.4957948724324905,0.13738263001675283,0.25020825834674626,-0.0012134873206712804,0.006932543565466243,0.0018466813371169621
26.099829,0.49588193471714864,0.13841826153567632,0.2490528180745835,0.00409116237546181,-0.00548432191625059,-0.010670153541517902
26.19998,0.49661495074152695,0.13627730791257328,0.2480742339360929,-0.00086599644711427,-0.005553410588931662,0.0012890876575215593
26.299905,0.4957123651050614,0.137300013050302,0.24930574001836245,-0.005737218240513098,0.005097241667260555,-0.0015013394169085537
26.399908,0.49546843445814615,0.1372955874840482,0.2477719165069847,0.0032509129795021963,-0.007720948385877446,0.0013340605189764432
26.499832,0.4963614116963148,0.13575759944093063,0.24956982162618907,0.016259285158803483,-0.0059129979979930525,0.008420435371643498
26.599938,0.49872344716632444,0.13611626383971426,0.24945276870757135,0.017007837803315162,0.014276220000813411,-0.003293468595711113
26.699878,0.4997659468561223,0.13860995289064762,0.248911681050153,0.013559312251175015,0.016090971523288977,-0.007963774265514534
26.799772,0.501432771055748,0.13933260205737955,0.24786157035474143,0.015867516205154253,0.014618649230620728,-0.0010359037262570592
26.89984,0.502938562075811,0.14153569926849652,0.24870784030982823,0.022670272886300857,0.015010434436876219,0.009115201432915665
26.999952,0.5059715772179703,0.14233677419754,0.24968630931654703,0.019162159836568105,-0.00028848345673460063,0.01073790913597894
27.100085,0.5067752210927259,0.14147758367081217,0.2508580934239673,0.015479492929201921,-0.001052078997749395,0.002694183933212857
27.200021,0.5090656100086893,0.14212332252716073,0.2502288776992599,0.02421253460969064,0.0020997039593778632,-0.0005870570239130402
27.299899,0.5116130744253854,0.14189763974204334,0.2507401291449145,0.003950106306658707,0.002067847868034156,-0.006142736466363097
27.399851,0.5098517683331959,0.14253718126388673,0.24899970735237403,0.00939612092968467,0.0013552569162906813,-0.0031891664568095557
27.499866,0.5134953938348394,0.14216801075463484,0.2501041938104414,0.02696644210300425,-0.00043029099344849,0.0105489419052045
27.599842,0.5152455521310536,0.142450872640293,0.2511094393381843,0.010237551862131156,-0.006749934210474429,-0.002331144595276724
27.699851,0.5155422708614733,0.1408174928278917,0.24963718224677817,0.009696516817107259,0.008464783293669065,-0.016355213601557228
27.79984,0.517184566944496,0.14414282058417946,0.24783849468046873,0.0031432826259889524,0.01582659023684141,-0.009815495830043375
27.899925,0.5161686087203228,0.14398063381002707,0.2476749267722702,0.001482763661676323,-0.006352762633625164,0.0036894084518690473
27.99987,0.5174779089970875,0.14287340158408424,0.2485749974601064,0.005085510134619664,-0.006073813074751189,0.012817289284637212
28.099967,0.5171834860178226,0.14276713865093046,0.2502400825717762,0.001329176722855152,-6.344201470276367e-05,0.020537405903280126
28.200004,0.5177434101385247,0.14286058493690473,0.2526847624706589,0.01700330788888671,0.003560061076997356,-0.008405254907600357
28.299937,0.5205812662529667,0.1434784981520958,0.24856611154339772,0.008081017792404666,0.00027625987023582876,-0.0077742933446376394
28.39992,0.5193569027262827,0.14291522285584082,0.2511339016618677,-0.02116857260351024,0.005190595392408404,0.0096911773918531
28.499854,0.5163501829493621,0.14451512588909918,0.25050510939683185,-0.011972291223541376,0.0014007535901651158,-0.008473766909143032
28.59985,0.5169655294694878,0.14319346346264616,0.2494394708300585,0.0042346389425484965,-0.01659408327706724,-0.0006111403316770847
28.69981,0.5171970625620994,0.14119728246856664,0.25038218506251225,0.0076663124827196505,-0.0013086517553826393,-0.001962291758990764
28.799837,0.5184994094516068,0.14293425155565456,0.24904551078674325,0.003749879669790346,0.016355147783522206,-0.006327316504092462
28.899834,0.5179476846141918,0.14446876513100385,0.2491161478203105,0.007105727647124027,0.001992780982412956,0.013199020144543772
29.00029,0.5199353885149516,0.1433214244649361,0.25170278852523253,-0.007809260524084483,-0.01928397969770368,0.0018535363120084636
29.099858,0.5164344390910303,0.14062540873090354,0.249529150325403,-0.025893115811164602,-0.01659105496620006,-0.0015017226445372955
29.199865,0.5147759254123613,0.14001949174096504,0.25142097041047207,-0.037113907677411184,-0.003778267829228188,0.026926036097545403
29.299979,0.5090027710170131,0.13986978627800725,0.25491933047230203,-0.046274790824694545,-0.005041216567089224,0.03761759585714186
29.39993,0.5055142489384506,0.13901207575996524,0.2589460637662839,-0.01959827211072529,0.0037829647232970887,0.05785521422500084
29.499943,0.5050857204235407,0.14062777668152068,0.266490469654677,0.0008693827015373579,0.00679118498046305,0.11114903361836759
29.599937,0.5056879357268292,0.14037071608206964,0.28117529150042153,0.019019112106308356,-0.0036551016598894703,0.16548080109250507
29.69985,0.5088856694713033,0.13989727186615925,0.29956822432971925,0.010670017064447368,-0.0035932004803025386,0.22158740857931325
29.799804,0.5078187701849719,0.13965264782081022,0.32546637755147184,-0.014336858139950337,0.0018502140705557446,0.25534360082208307
29.899851,0.506017601879818,0.14026811625229135,0.3506365006887371,-0.006877681534974034,0.00019310915370940318,0.26624298060625406
29.999804,0.5064411432590477,0.139692389357848,0.3787122188887423,-0.01668921635769749,-0.019105670437293276,0.28595287223557975
30.099819,0.5026776969573099,0.1364459381669433,0.4078185527340468,-0.03328229850326325,-0.036230026442574226,0.2808903513943888
30.199981,0.49978007140759495,0.13243886204728972,0.4349370265470703,-0.02358691275892255,-0.03431329511495296,0.23776971515971157
30.299883,0.4979560303606763,0.12957812675372818,0.4554048385071637,-0.032491871107571235,-0.05024577729840596,0.20285854607349085
30.399915,0.49328013851419106,0.12238740045914619,0.47549482146369143,-0.03318688923904922,-0.06694345328773055,0.1577529745507542
30.499951,0.4913165042631361,0.1161849234686025,0.4869658159519916,-0.003810206449784026,-0.06819514924608017,0.07369642720877456
30.599935,0.4925163762644687,0.1087476505803781,0.4902398408391431,0.013602860449703158,-0.08042521697278915,0.03459126852375549
30.699924,0.49403672509844854,0.10010199114752703,0.49388315415075784,0.004145445789651259,-0.08789267267644824,-0.0023310940863177088
30.799805,0.4933473141227647,0.09118085006461171,0.48978229448050864,-0.021328910173048055,-0.08647843426691904,-0.06905741237120777
30.899992,0.48976065010234354,0.08280216405230406,0.4800498135493323,-0.026310381692593143,-0.07977345246641249,-0.09396915193861499
30.999934,0.488077199666926,0.0752139811676641,0.4709747887139798,-0.012564627605027301,-0.0724546646457796,-0.06379543457945136
31.099937,0.4872489379120587,0.06831563974548882,0.4672975313003703,-0.004382370649404166,-0.044511892549984444,-0.04660059161528274
31.199837,0.4872003476410603,0.06631088219997111,0.46166121440441826,-0.016506412296696027,-0.011030316107828286,-0.042869449463109
31.299806,0.48394760626605215,0.06611226907715587,0.4587311278705899,-0.0001795371065811402,-0.015011987396542692,-0.019580515355293926
31.39986,0.48716993928273394,0.06330592421273996,0.45774631568880736,0.011728399543796453,-0.012303558704773065,-0.007270281713165794
31.499807,0.48629767775343774,0.06364817745910019,0.4572765140316967,-0.020792664441480646,0.0037834478306600916,-0.002933746143111815
31.599797,0.4830116784826506,0.06406240631094176,0.4571599032603827,-0.03299397279203253,0.007150447855907627,-0.017727933454522393
31.699862,0.47969704891511206,0.06507911163587646,0.45372746711639494,-0.022037707412378982,0.0011931885272359333,-0.009906572190508722
31.79985,0.47860126225180294,0.06430248768216368,0.45517430831351635,-0.007290345261141695,-0.008452051227733182,0.00822294294476622
31.899835,0.47823915468951717,0.0633889337049291,0.45537187116855904,0.004441736651699557,-0.013762788333262832,0.004661443515913799
31.99984,0.4794898877312552,0.06154988258976719,0.4561066578337507,-0.0005933122840113825,0.005333247439464062,0.007730343675421469
32.099884,0.4781194411598169,0.06445769526420371,0.45691834855816926,-0.013303977434233616,0.015258002560263217,0.014296479965477449
32.199965,0.47682745844273866,0.06460236842037859,0.45896819852400345,-0.0011970357388473296,-0.011190392238830837,0.007906934513068897
32.299923,0.47787710786380777,0.06222228692540658,0.45850313537410126,0.00994203523677717,-0.00036241118854590804,-0.005200958152205892
32.399857,0.478814818572797,0.06452879993479059,0.45792859491576593,-0.00017178137955564665,0.007378519679551887,0.013074336782064488
32.499933,0.4778400342989926,0.06369360215476196,0.46112348315614426,-0.004828081901768311,-0.010888827665068768,0.008128465048764522
32.59987,0.47784777474022216,0.062351599363548234,0.4595610043323918,-0.015604048889506839,0.0006977855456612447,-0.020212303192097547
32.699772,0.47472283428588974,0.06383205825443881,0.4570845970789862,-0.06609271501314451,-0.000523979953450493,-0.036937827528885414
32.799916,0.46460932173950936,0.06223934421910724,0.45216585222455724,-0.11100793468160397,-0.020871520437021396,-0.04096372347322896
32.899885,0.45251220677131315,0.059657132714947936,0.4488843724279053,-0.11966935286167235,-0.021368333916452376,-0.034258144777670196
32.99985,0.4406833386302022,0.05796705205226177,0.4453164957717177,-0.08598050603612784,-0.0009646123968204412,-0.034636388344232216
33.099779,0.43532289074657887,0.05946316485914574,0.4419606902792479,-0.03244793727200035,0.003812884796179139,-0.007883770052155015
33.199892,0.43420019516621355,0.058725678906681275,0.44374887626059606,-0.0033487758444765703,-0.011214678788479537,0.00917689584294612
33.299848,0.43465043667927594,0.057220662658198106,0.443799427536362,0.004935010772940895,-0.005701534785502893,-0.012106830190709239
33.39986,0.4351870876427022,0.05758660248050453,0.44132648463798324,-0.00475790986085789,-0.01197746080968326,-0.0024057138238449127
33.499984,0.4336959386358568,0.054820037042323605,0.4433229602416403,0.0029496989918360583,-0.009270467469733146,0.005020736783966306
33.599941,0.43577131186763,0.05572563064441767,0.44233601756283464,0.007338938492709612,0.0024012948600050654,-0.006427640354053299
33.699982,0.43516145552367946,0.05529917210750921,0.4420380242027619,0.0033869462157518626,0.009108438174521893,0.002036576432528303
33.799844,0.43644498069652726,0.05754165212662455,0.4427413414343399,0.0009515806706987817,0.008860577371622325,-0.007142579952676531
33.899845,0.43534833039714393,0.057066291583490296,0.44060654044005226,-0.014220689800535702,0.0015851898861790614,0.004246216510181089
33.999849,0.4336007521068995,0.05785873606286696,0.44359075953384,-0.0009882550672801749,0.0054944727590226505,0.01481410321614618
34.099905,0.4351523351643684,0.05816526305383786,0.44356868672617883,0.0033373546218560257,-0.011286177705422173,-0.0066173935208366785
34.199898,0.4342699194726844,0.055602754996088105,0.44226776231905557,-0.0019804586926803758,-0.015460395196368437,-0.0016782602133900149
34.299808,0.4347552998454144,0.055072996737758534,0.44323131716095204,-0.0028156945265265243,0.0033134234100729576,-0.0017348585996779242
34.399822,0.43370539756432225,0.05626698087249298,0.44191855436644345,0.000165880230957427,0.008963911495702415,-0.006698232939588156
34.499824,0.4347882226386415,0.056865993837404816,0.4418914091491843,0.008816318634804698,0.010489857794745427,0.006890139120806715
34.599874,0.43546892656881053,0.05836592999312466,0.4432976281550817,-0.00427790054750643,0.00738715017111341,0.0005060960819895932
34.699975,0.43393086596119174,0.05834376345262736,0.44199132242908323,-0.011031693836812018,-0.011002341956051931,-0.005813834048471467
34.799978,0.433260591575922,0.05616642938043849,0.4421328391364988,0.0017106965440749633,-0.0017926922704665227,0.0022460131688544216
34.899821,0.434270051739881,0.057979112589382355,0.44243991350519163,0.0024238641954386075,0.00807796426553653,-0.0023712488326097514
34.999851,0.4337421790996264,0.057777223865570375,0.4416568514997678,0.0038858165383159893,-0.006275266792379552,0.0025518928077983283
35.099891,0.43504767032305797,0.05672353481827448,0.4429506783129125,0.002779569549022032,-0.005746882593758662,0.004483563281139968
35.199873,0.4342993451488579,0.05662716592413359,0.44255464265592637,-0.005340362316229363,-0.0022358307293219304,0.005648755992681664
35.299879,0.4339797648798723,0.05627633444057294,0.44408082305336616,0.003926421812793457,0.004540023355351308,0.0018320739356849636
35.399855,0.43508413157795245,0.057534606059550075,0.44292183007374336,0.010045998178928706,0.007183820074756098,-0.010825140158985391
35.499835,0.4359885144890188,0.05771273915124294,0.4419162774684341,0.0017136985876904376,0.0038027293950492758,-0.0032568354328583737
35.599941,0.43542516986052543,0.058295988596832216,0.4422718977561562,-0.004155675630529654,-0.007421845750081257,0.0038303230998089077
35.700003,0.43515655171898476,0.05622828871338696,0.44268296113409994,-0.0004458929437247683,-0.009137096465378247,-0.003988549703392685
35.799925,0.43533537202982614,0.05646549016984934,0.44147651710452684,-0.0039187330011194454,0.006069493742006216,0.0010589584259736995
35.899909,0.4343724654268957,0.05744207532936491,0.4428962822516472,-0.004405324287597878,-0.0010562207495868892,0.002786419995806977
35.999902,0.4344545025540859,0.05625407547880835,0.4420335315637197,0.008711623355682985,0.0006049410812733469,-0.002062024756408487
36.09984,0.4361133212033343,0.05756164874756916,0.4424832975092418,-7.665382101240681e-05,0.0053207674734605526,-0.005775243020241128
36.199883,0.4344356696291447,0.05731649677629671,0.44087643366021256,-0.0028158925268146895,-0.0021499440649347945,-0.0017635372366910929
36.299891,0.43554902251943933,0.05713152925457838,0.4421294994229525,-0.007107033122384365,2.665902648296692e-05,0.004096056285297411
36.399905,0.43301388776731675,0.05732185168300261,0.44169563382428695,0.0018643065147552207,-0.005313607845417956,0.003502840056977874
36.499863,0.435918784719262,0.05606976449559472,0.4428290914211462,0.01021260165947746,-0.01286264820584665,-0.0030539616862781394
36.599844,0.4350549179963767,0.05475009118188654,0.44108436561071346,-0.0032219938701265605,0.004840717064858446,-0.008383189164847593
36.699942,0.4352754000352891,0.057042514145359303,0.4411539143256871,-0.0013066327283337564,0.010280064691662705,0.0018483054711246893
36.799923,0.43479430892172255,0.05680986800199313,0.44145390295999837,-0.0038694232182110433,-0.00040996922581509887,0.0031018186815274795
36.899825,0.43450181927344805,0.05696026551063183,0.4417738991402983,-0.00030635477429052926,-0.002016229269922176,-0.004766787729104216
36.999914,0.4347340220493214,0.056405321953160975,0.44049760478721733,-0.006057261651112977,-0.0026123900519382515,0.014464508721712566
37.099924,0.4332910903534577,0.05643706578293454,0.44466393442372465,0.004354409172786511,-0.002147336393681254,0.007566769937772833
37.199913,0.4356041107563905,0.05597596033009663,0.44201238293681155,0.010350584605184565,0.0059581930909679,-0.011408065307092485
37.299798,0.435362560408281,0.05762575630313177,0.44238061745680124,-0.003554631568949418,-9.830810109140442e-05,0.00911144233772676
37.399915,0.4348926494559698,0.05594858007824661,0.44383720968438894,-0.005931458043632265,-0.004559787647025748,0.00258860757542978
37.499791,0.4341769062405569,0.056707961040874,0.4429040787740735,7.432909475912908e-06,0.004629624698721024,-0.0028923068448789557
37.59985,0.4348967635531014,0.056873114752978966,0.44326129939328307,0.00950335913977085,0.003551091375437243,0.005597556828893957
37.699894,0.4360784876487746,0.05741848806680416,0.44402410586905494,-0.0016702055205928268,-0.0032560581371599007,0.0052772691903184565
37.799839,0.4345654089857668,0.05622366215290253,0.44431715974467184,-0.010585305529972722,-0.0001466893344058695,-0.007963603334916414
37.899856,0.43396248476888566,0.05739085675946361,0.44243011826516393,-0.0023184190739629074,0.006533652447977656,-0.007960125666185203
37.999898,0.434101773897346,0.05753052128040983,0.44272521038626333,0.004045585453393397,-0.0007680710596310036,-0.0010781781787017053
38.099856,0.43477115629583957,0.05723760596872781,0.442215159025905,0.005729081551243187,0.005404251342282507,-0.0005161206355248638
38.199893,0.4352474086280831,0.05861266192035757,0.44262271379882884,-0.0016605046738140672,0.0012368649802114717,0.0013534307711680071
38.299929,0.43443894698670443,0.057485094273006146,0.4424859494217768,-0.009418493103248604,-0.000491791542806097,-0.0067977414363653565
38.399834,0.43336461570716234,0.05851151016204509,0.4412649884612305,-0.010753528647636243,0.010273919113547325,-0.012221219764239089
0.0,0.3098199833839641,0.0012613212750755848,0.4763354960282503,-0.003257880972540454,0.0052399559626355495,0.01563089842075505
0.10044,0.30949276181908214,0.0017876224519626995,0.47790546346563095,0.0010864983494940361,-0.004337518543954045,0.007803052187471238
0.19997,0.31002937950675136,0.00041129973181665454,0.47791005451589785,0.004023956227134917,0.0029293956695944836,-0.00727265640689545
0.300016,0.31029443192593725,0.0023895982101704454,0.4764464432270611,-0.005524527997230688,0.015004106447228023,-0.004190315187517779
0.399995,0.3089254307210408,0.0034131350607409182,0.4770704883537722,-0.004019935367362892,-0.005851162163117462,0.013048545704448689
0.499785,0.3094877205376085,0.0012267931690089471,0.47905056762162873,0.0012627382133731935,-0.007324360573494273,-0.002949817546703315
0.60021,0.309172679755397,0.001965270179465083,0.4764508523412536,0.0020237598424242,0.007356577056904191,-0.015476427700135797
0.700252,0.30988947194059663,0.002701541762841955,0.47594009519672625,-0.0007950281501958312,-0.001873523153847801,-0.002898649393265007
0.799757,0.30902256030509856,0.0016013040412189955,0.4758700718324394,0.00030819351572430875,-0.006058784198518566,0.002729652748789224
0.900007,0.30996452589990786,0.001498744710540509,0.47649049185340664,0.0003015969074415814,0.0068342942152776216,0.002848555356376181
0.99991,0.30908922653817006,0.0029637649816551667,0.47644253280092924,-0.011920659273961354,0.010528678082654327,0.00396656687579533
1.099819,0.3075825972179166,0.0036024513051120454,0.4772831128750721,-0.0031782875293711044,-0.007053952816319212,0.010320201759732583
1.199947,0.30845867010612205,0.0015468173416983081,0.4785077910698779,0.003864039355124582,-0.003898471243355829,0.0009575523346114778
1.29995,0.30835713188824726,0.0028180910545937275,0.47747756541554914,0.0030486158824232223,0.005637095901110719,-0.008367920401196827
1.399865,0.30906742835251083,0.0026750189778997333,0.47683455292011123,0.00201022401167128,-0.005004515008124233,-0.006491387280517014
1.500018,0.3087568834743578,0.0018151451738794672,0.4761788199564555,-0.012676160660389568,-0.007418462272199021,0.00477181518424219
1.59998,0.30653439279824696,0.0011900279780300478,0.4777851449320491,-0.0017148991971440708,-0.000766858078355092,0.0020025544721318234
1.699922,0.30841324760910743,0.0016616277309299365,0.4765797012214296,0.005176395409409729,0.0034855662753646302,-0.0006300847466969017
1.800212,0.30756137464898187,0.0018870901051850247,0.47766695187310354,0.006241304567010886,0.009806667738337792,0.00402265498823029
1.89993,0.30964474922633817,0.00361441739419718,0.4773920424198927,0.00815772846577234,3.516201212499376e-05,0.002010975443024421
1.999807,0.30918556352427573,0.0018886066312751222,0.47806984989992324,-0.007914991753677603,-0.008210086360836751,-0.0005535217702363759
2.099945,0.3080598981635906,0.001977017317912334,0.47727749330611796,-0.009205781824684234,-0.002376275102844142,0.0030114226491897433
2.199803,0.30734330577494423,0.0014151836957502929,0.4786660134580225,0.0025654628054421202,-0.00316800844478306,0.001112318376966126
2.300048,0.30858080955838,0.0013449957485997363,0.4774901508694671,0.010297837818832756,0.0020597384690379823,-0.005859507474260006
2.399969,0.3094059070632452,0.0018256877794531668,0.4774893414259981,-9.42439209226098e-05,0.0009619637838368233,0.005826208733016536
2.500156,0.3085575015548679,0.0015354421333553404,0.4786591298306913,-0.00023105236613751856,-0.0009935842393631392,0.005758632107786266
2.600052,0.30935489034368774,0.0016257822622750778,0.4786449847495612,0.007137525435855441,0.0006387935133530158,-0.007259435320891683
2.699898,0.30998324960573087,0.0016630625754830116,0.4772098273064193,-0.008353734023442971,-0.003007882274303115,-0.006812924912062535
2.799738,0.30768694237042105,0.0010251908563543612,0.47728444829887673,-0.008256268627204078,-0.0022647904069982667,0.00020599283911915123
2.899919,0.3083418948077345,0.0012128744064495334,0.477250660325902,0.00793580540276162,0.003178848479440599,-0.0003778189769385598
3.000247,0.30927855412308575,0.0016629626564440628,0.47720868026327,0.000739348784348115,0.01124231333039942,1.0925556507057621e-05
3.100057,0.30849874970413665,0.003455907214164475,0.47725240328275004,0.00711721170503421,-0.005713749715670597,0.002636476115962072
3.199776,0.31069592821782505,0.0005272111983222181,0.4777343337773334,0.04024355631561405,-0.00280677602885864,0.016901492843881538
3.300027,0.31656568063136187,0.0029229743283577247,0.4806450700584181,0.07912306677788794,0.0027755684242633145,0.01886924495283937
3.399868,0.32651098593760786,0.0010998649235701386,0.48151823719131315,0.1084920611504594,-0.013594723590651909,0.004964079892602502
3.499759,0.33823590527402525,0.00020813965337650175,0.4816361774191491,0.12528827160911948,0.005814371250683534,-0.011913249799061276
3.600048,0.3515975019587395,0.0022755432549811027,0.47912299930711433,0.12089403089679363,0.014161715229896902,-0.022453604464024224
3.700046,0.3624565776983115,0.0030482971607117748,0.47713749799261157,0.12183648334619313,0.010812072794276562,-0.02726304372181776
3.799706,0.37591419303837614,0.004432178568401628,0.47368471362098225,0.12780418434307284,0.02427638037966083,-0.05502531186513249
3.900267,0.388032569966991,0.007927746371038989,0.46608338484814676,0.11557695282310343,0.016017892948657055,-0.07575556985490106
3.99996,0.39906746302017554,0.0076722227402533025,0.4585146452513019,0.1165826022562102,0.0449831496849144,-0.09010058213012861
4.099766,0.41129201530115145,0.016912591293474756,0.44810520229260337,0.10577945899578278,0.06133186249563984,-0.1177012541920619
4.200256,0.4202317366023638,0.019913851012187893,0.4349211546652537,0.08633566615939614,0.058851152899106446,-0.13103405614509267
4.299965,0.42858041463749647,0.028649434772886003,0.42187206081116146,0.08138379367414794,0.08446126270059265,-0.13351917126403823
4.399774,0.4364687987848441,0.036764763003355135,0.4082811469083119,0.06828660556577626,0.09433275272731659,-0.1276749690608714
4.499912,0.4422270325937619,0.047519569711464274,0.3963494322028005,0.05474519166450742,0.08502147317647996,-0.1358219011211912
