t,x,y,z,xdot,ydot,zdot,xddot,yddot,zddot
4.656617867435158153e+00,8.068571203522709734e-01,9.695255666265774341e-02,7.083767852894089223e-02,4.425359673419855533e-02,-1.869055331719235435e-02,-5.469042365545259687e-02,-2.175223477033138009e-01,2.129403342174687394e-02,3.358758901872289093e-01
4.689879423631123423e+00,8.111429292837122329e-01,9.600930975078364460e-02,6.653253946445851497e-02,3.692495721183129687e-02,-1.801932265289931528e-02,-4.357488184645352813e-02,-2.239290461077454164e-01,1.871182017718595741e-02,3.313098098010066606e-01
4.723140979827088692e+00,8.156158320619313340e-01,9.509598233286402358e-02,6.230279734988064533e-02,2.935713963215514505e-02,-1.744578480048781383e-02,-3.265066394151100448e-02,-2.320482663914777977e-01,1.532914541611084432e-02,3.238000049805799252e-01
4.756402536023053962e+00,8.202512863154680645e-01,9.422003457889308042e-02,5.819939222541601481e-02,2.148838430631831373e-02,-1.699958018951112232e-02,-2.203469772262264814e-02,-2.421300486442628797e-01,1.096841834282412560e-02,3.120626888442695201e-01
4.789664092219020120e+00,8.249883391832790736e-01,9.339010583461884729e-02,5.429384728721321773e-02,1.324989519272916708e-02,-1.671613147430640878e-02,-1.189128261819552557e-02,-2.542904918769115508e-01,5.482836670778994462e-03,2.945813307077819188e-01
4.822925648414985389e+00,8.297134008508788572e-01,9.261529856509631564e-02,5.068119386541394128e-02,4.572189334991153681e-03,-1.663484482943429141e-02,-2.438230751384326718e-03,-2.683767852034963375e-01,-1.183909742610645853e-03,2.697860160755752301e-01
4.856187204610950658e+00,8.342447815009832457e-01,9.190381220741937474e-02,4.747915691703799568e-02,-4.603363852748100504e-03,-1.679488883517599868e-02,6.055722850971221802e-03,-2.838060898306506985e-01,-8.915478414195538229e-03,2.364229761510539818e-01
4.889448760806915928e+00,8.383247174928720735e-01,9.126085443779990980e-02,4.482045581334014733e-02,-1.430747507632763871e-02,-1.722793020200965447e-02,1.328936146314702027e-02,-2.994337693743875928e-01,-1.733726393358107909e-02,1.941204454964410020e-01
4.922710317002881197e+00,8.416284796658676237e-01,9.068606341055708564e-02,4.283554218438643396e-02,-2.452263014677998065e-02,-1.794821759239818154e-02,1.896921906430264898e-02,-3.135515374061980109e-01,-2.577115489032666754e-02,1.440298362486466810e-01
4.955971873198846467e+00,8.437994141710427609e-01,9.017116302102209935e-02,4.162603406643163723e-02,-3.516589923986285227e-02,-1.894230763524871325e-02,2.287067444770713581e-02,-3.241247638065953285e-01,-3.328979040326668359e-02,8.924080279382538838e-02
4.989233429394812624e+00,8.445104770444731290e-01,8.969902962205626717e-02,4.123483759494346590e-02,-4.608441823849415697e-02,-2.016275806089851130e-02,2.490579501850243016e-02,-3.292914319612680885e-01,-3.890527588586841640e-02,3.457991317341132381e-02
5.022494985590777894e+00,8.435373688376420764e-01,8.924524956039987800e-02,4.162464072558585276e-02,-5.707139017792213498e-02,-2.153040767564341415e-02,2.517103789824518684e-02,-3.279686829175990082e-01,-4.185180272410734398e-02,-1.439695914762804951e-02
5.055756541786743163e+00,8.408151496391806923e-01,8.878224806883611153e-02,4.267663725902835770e-02,-6.790191579325512150e-02,-2.294687023731922099e-02,2.394806448702273272e-02,-3.202716094507371825e-01,-4.183840799202780819e-02,-5.292711660978370591e-02
5.089018097982708433e+00,8.364522426762700524e-01,8.828465437450201680e-02,4.421311865134901903e-02,-7.837685444935810208e-02,-2.431362879279653708e-02,2.165016137143171635e-02,-3.074980589898675398e-01,-3.913629191408275060e-02,-7.837344431786971710e-02
