t,x,y,z,xdot,ydot,zdot,xddot,yddot,zddot
1.533184267161409942e+01,4.824077666723761149e-01,-9.170067369651771494e-02,4.611773704854828931e-02,7.375904204670142780e-03,9.914735546987230724e-03,1.551787556632042674e-02,-3.331722222246708692e-02,-1.298354090315903021e-02,-7.147782192957091718e-02
1.536517276437847812e+01,4.829540077777776941e-01,-9.142457704789880291e-02,4.697809268358670021e-02,6.361044497068733122e-03,9.288998548359062718e-03,1.317279269546801565e-02,-2.723155995744701643e-02,-2.401619248341050131e-02,-6.812986958745870236e-02
1.539850285714285505e+01,4.833769448656161649e-01,-9.114662101593570820e-02,4.765074172726471019e-02,5.560643365669255822e-03,8.313811700348748557e-03,1.097632581957041359e-02,-2.070412647862529890e-02,-3.333719042172191699e-02,-6.257335922133709649e-02
1.543183294990723375e+01,4.836720170373838279e-01,-9.087544728207490319e-02,4.812605678689017841e-02,4.980903584792721259e-03,7.066735249839580651e-03,9.001640960616130033e-03,-1.430700697017164326e-02,-3.983979807422032005e-02,-5.505427552240508421e-02
1.546516304267161246e+01,4.838465479747491305e-01,-9.062088787582668614e-02,4.841282658832847530e-02,4.606935626676395175e-03,5.658083369293008015e-03,7.306397599095588308e-03,-8.648265123788790448e-03,-4.283428099565726732e-02,-4.622222014625627234e-02
1.549849313543599116e+01,4.839190966505443336e-01,-9.039191855157788225e-02,4.853769243968576730e-02,4.404408627139082266e-03,4.211394131678159077e-03,5.920459190115639689e-03,-4.202111116310038551e-03,-4.228360459373716601e-02,-3.698177612160216676e-02
1.553182322820036987e+01,4.839155521520572822e-01,-9.019481974797184665e-02,4.853943729635452897e-02,4.326822120050716029e-03,2.839450442249888927e-03,4.841185541646634248e-03,-1.184638088448704751e-03,-3.879622643812174337e-02,-2.824093874698503301e-02
1.556515332096474857e+01,4.838635714422550027e-01,-9.003224163311880635e-02,4.846047479583026618e-02,4.325440432378659626e-03,1.625230479497298281e-03,4.037912973735356507e-03,4.667965086051446074e-04,-3.338583524164532440e-02,-2.067924735222739438e-02
1.559848341372912728e+01,4.837875993616260750e-01,-8.990337627743524851e-02,4.833900081100521440e-02,4.357938861918510959e-03,6.139444710092996534e-04,3.462703076552100297e-03,1.016633370756797085e-03,-2.713902427661298716e-02,-1.463566145076739336e-02
1.563181350649350598e+01,4.837059822798157049e-01,-8.980490870126994762e-02,4.820424692303790226e-02,4.393209401488033274e-03,-1.838619138511622848e-04,3.062297066091125911e-03,8.126624985533772039e-04,-2.095059603184828284e-02,-1.013226821049012863e-02
1.566514359925788291e+01,4.836303729276524299e-01,-8.973220660371539203e-02,4.807526979599860417e-02,4.412111094844342260e-03,-7.826261474117460291e-04,2.787284197813702166e-03,1.847144551053263024e-04,-1.540393201905460203e-02,-6.979396710857494086e-03
1.569847369202226162e+01,4.835667058806755181e-01,-8.968033360038488166e-02,4.796224690716008321e-02,4.405522501335197572e-03,-1.210690880113701696e-03,2.597049186466569327e-03,-6.115210618715199130e-04,-1.077947485370556180e-02,-4.893386098204247255e-03
1.573180378478664032e+01,4.835168248111407774e-01,-8.964471301991600027e-02,4.786887504813758243e-02,4.371346987405244286e-03,-1.501187941062328939e-03,2.461090172643566956e-03,-1.408359603786553610e-03,-7.131142345678554394e-03,-3.584725032102421827e-03
1.576513387755101903e+01,4.834800882971239666e-01,-8.962145125720751004e-02,4.779481101869750836e-02,4.311640988855579282e-03,-1.686054151908609154e-03,2.358090750757042657e-03,-2.114234219251207025e-03,-4.376424256164863046e-03,-2.806135292592821032e-03
1.579846397031539773e+01,4.834546223015115940e-01,-8.960741719009868156e-02,4.773761834568347046e-02,4.230411742098712236e-03,-1.792921193930830867e-03,2.274032673420536832e-03,-2.692205693124593777e-03,-2.370152544364235916e-03,-2.368695038267577564e-03
1.583179406307977644e+01,4.834381536537530888e-01,-8.960018890272108960e-02,4.769409091663024541e-02,4.132178057870318152e-03,-1.844048960247384470e-03,2.200193100045079887e-03,-3.139051460119233420e-03,-9.531790851998972296e-04,-2.139192738056754431e-03
1.586512415584415514e+01,4.834284943669558965e-01,-8.959794422378078438e-02,4.766103591028263836e-02,4.021161989382848745e-03,-1.856460288592386848e-03,2.131433688619904007e-03,-3.469190418961529132e-03,2.091187653835883351e-05,-2.029563434608890830e-03
1.589845424860853385e+01,4.834237720221964962e-01,-8.959933419019483480e-02,4.763566266243794006e-02,3.900921180907756559e-03,-1.842654970677583010e-03,2.064902024951670041e-03,-3.703981240195328324e-03,6.743048015843555601e-04,-1.984825875363371156e-03
