t,a1,a2,a3
79.99994,0.1335985999778732,0.10139263180907526,0.09849376445457002
80.099937,0.17355534989677626,0.10267520259791046,0.015232960854155708
80.199861,0.15124536997044105,0.14869489256787088,-0.04499974318510014
80.299883,0.00821222692150543,0.1969939610969389,-0.083375043924074
80.399872,-0.1426030969541046,0.1499633206884955,-0.12775977708459638
80.499851,-0.18071423043896429,0.0021226994648954056,-0.1290625496717503
80.599829,-0.12697709087468048,-0.13287139745621135,-0.033435182233391036
80.700022,-0.056986414250406695,-0.1469710450545435,0.05980984809506186
80.799966,0.038037748201159544,-0.09582125007445413,0.06951466758311206
80.89983,0.11792652790450525,-0.09027103716728124,0.03557160054970653
80.999927,0.12034117768257259,-0.11384034784896063,-0.007039930049235364
81.099864,0.061799973478993686,-0.13376509380480867,-0.0367144013789229
81.199925,-0.008045000766311466,-0.1830732960622386,-0.05843130375805249
81.299963,-0.023436720609737813,-0.21860357420319299,-0.11420243018808474
81.399937,0.045166183478589056,-0.14258648143586627,-0.15327891748380146
81.499989,0.12376788670041936,-0.012074720795328835,-0.06843557349251647
81.599973,0.07280415318651742,0.0325793925713626,0.10130061271346107
81.699866,-0.04577760969844118,0.00044085308854953376,0.15538298582539012
81.800057,-0.05460995870301637,-0.023410193907059028,0.06289378240835264
81.899977,-0.040833903372907696,-0.003589220554149064,-0.001090408154130508
81.999933,-0.07660722445142938,0.0150013623574669,0.015969390576075874
82.099959,-0.052509958668377654,-0.006923453153493159,0.03964712037575966
82.199925,-0.00893300189182823,-0.02742952678633052,0.0168901701265986
82.299958,-0.005742046837313237,-0.037558069634480086,-0.02432250532113336
82.399938,-0.007357325069412491,-0.030619898916635975,-0.0411806753196095
82.499935,-0.005780279341693114,-0.007089029959082847,-0.04398802545782518
82.599904,-0.005400900080739943,0.0006137868752362855,-0.04171749120793602
82.699928,-0.0014872447878057186,-0.0016953803564619086,-0.0038851463063150488
82.79993,0.005105551855751307,-0.0007181646298728563,0.043751187537918165
82.899941,0.006661086414731218,0.001452975626857877,0.02442918166689198
82.999993,0.026949355720904643,-9.738188745327407e-05,0.003938478573269788
83.099991,0.037526417390252975,-0.0018569961864051108,0.032910851556856954
83.20015,-0.00019253420789778694,-0.001014581861418722,0.034612588295095684
83.300181,-0.023111924602553922,-0.0006918292440034556,0.01790163525519199
83.400046,-0.0139947452071951,-0.005082098796036451,0.010634283877908265
83.499928,-0.0032410013743640305,-0.01946859051103208,0.004181933098191971
83.59995,0.0021617169901561404,-0.047895536579314654,0.0019469183387561837
83.699963,-0.0012810329899770193,-0.05439371573834951,-0.0007885490929630846
83.800052,-0.005460122158888826,-0.021155174389921545,-0.0029811923375376893
83.899825,-0.006047521244151665,-0.024197820722606705,-0.0019476811465855464
84.000076,-0.0033695537157505673,-0.05760225457634241,0.0007835512495788867
84.099855,0.002581122851767283,-0.03487697058641662,0.002188105430413647
84.199853,0.007669505561969001,0.013768729432249341,0.0003733775951671215
84.299853,0.004187944878512256,0.01689887011051555,-0.0017661102331949377
84.399935,0.0009707961342987651,-0.012762963940964142,-0.00021655954634448545
84.499878,0.001817721608320117,-0.018309174757956945,0.0016323338935529173
84.59984,-0.007945092669743945,0.005619898612960278,0.0005190248507536295
84.700117,-0.015963588139140866,0.0067057048214818615,-0.0015319657626850182
84.800207,-0.011233931927737093,-0.027402367953042378,-0.0010126801198775508
84.89985,-0.010310999149765788,-0.05559099585218283,0.0016858859303709502
84.999836,-0.010952453185430878,-0.036739626520301355,0.0016009131689633613
85.099842,-0.0010529856011931363,0.03765470067734636,-0.0003188980535143598
85.19999,0.013221060026103834,0.12530417448179532,-0.0007305060952985596
85.299949,0.017801805377297517,0.14156060670747353,-0.00012900918883244873
85.399883,0.01033222445960938,0.07168746127363435,0.009892397064151404
85.499898,0.01196286325968365,0.046994355459909064,0.05065401168142311
85.599945,0.021941826782641307,0.06578136199693435,0.10236052805976292
85.699937,3.6702757026545185e-05,0.010144974212077877,0.0946294451022409
85.79985,-0.03032098452593037,-0.002477786786645217,0.03205074313822624
85.899855,-0.00018602562748063455,0.10204794758861524,-0.023903260900316567
85.999917,0.04160522165265679,0.1667381101072457,-0.07806458427306513
86.09997,0.024195090500541465,0.11471399572779237,-0.10764898947664915
86.199849,0.016012393435367873,0.003499680244313075,-0.05182922806647479
86.29997,0.03248126171714236,-0.11489804838177847,0.025010313541923058
86.399856,-0.010326864676453114,-0.21569232182540715,0.01021213921535363
86.499834,-0.05193154795870063,-0.19850930561675895,-0.0635602954153068
86.600162,-0.005500531342855455,-0.05286241836681228,-0.09657585683034346
86.699994,0.06966267414951648,0.03937653680161663,-0.054462410209169025
86.800065,0.115510420968236,0.023630019573647333,0.020618400744121385
86.899974,0.06496359587187764,-0.0032904598280668763,0.017690765593196774
86.999855,-0.0806541958448572,0.0036724449962441657,-0.02986619753649744
87.099855,-0.14151723920925174,0.012726391427266864,0.020577455555477568
87.199969,-0.0726849612775133,0.002581408835552799,0.07596601212913624
87.299938,-0.01261980369980208,-0.0038523061323093616,0.029984688501045527
87.400021,-0.0021596290489943252,-9.700331403166126e-05,-0.026580021957448855
87.499895,-0.0049844112938091534,0.0005878857410595464,-0.05541586115044562
87.599881,-0.003396434157211652,-0.00027258293915204297,-0.07124069747302703
87.69992,0.024260404856464232,-0.0022443909391276894,0.017078111835679644
87.799982,0.023778866867539092,-0.00453127521807934,0.1079088994917867
87.899847,-0.02309383146665938,-0.00246876336294614,0.03858993289040992
88.000027,-0.02380964185887446,0.0009084149300898764,-0.012593595417144544
88.100185,-0.002565693529156237,0.004238242171835851,0.00557092668494221
88.200043,-0.005703032337474984,0.004138889935006751,0.0072760244010235545
88.299876,-0.008849690578547188,0.0012241558066534187,0.006176681183537242
88.400094,-0.005953281428629486,7.179504763179015e-05,0.00200582593026579
88.499956,-0.015604367607717176,-0.0010267687314073563,-0.002285209300229852
88.599921,-0.06442605941426735,-0.004773124753711003,-0.0018057050204695513
88.699962,-0.10152247610672846,-0.010068757285604645,-0.0013971234151093478
88.800028,-0.06548832165691512,-0.002659701420847198,-0.004816911076120067
88.900048,0.004277829892086554,0.013505864124748312,-0.009763331516353488
88.999851,0.08536421833569592,0.00929389903583053,-0.00535001596638352
89.099948,0.12185846827065785,-0.002571934170063658,0.012483854532943657
89.199894,0.05331323992170377,-0.0019184495567623593,0.006744266777898434
89.29995,-0.024622431556659285,0.0019160352643930137,0.0004683879079500983
89.399918,-0.09115904738582013,0.007470625358295894,0.0035877194934823323
89.499973,-0.15532554164971557,0.006173800758154935,-0.002037682503303407
89.599852,-0.11196028565887628,-0.011847083256052542,-0.012505527857728994
89.7001,-0.002540309182355538,-0.014896980166271041,-0.00085874910887446
89.799873,0.018921706752615397,0.01204147959176771,0.008703746869572742
89.899891,-0.005305636924367418,0.021688685008574682,-0.010375692760275607
89.999908,0.021863643109139436,0.004344698532472557,0.008533244560648828
90.099935,0.06456699081153747,-0.008547048195143939,0.013977706907869302
90.199883,0.12137834818636868,-0.014377601901122757,-0.0021807906363721275
90.299974,0.13758394775017974,-0.010385596426308392,0.013097129370925492
90.400013,0.07412498101226798,-0.0008576084673593937,0.049569791551689224
90.499987,0.038235251858031755,-0.007203382885324941,0.12893544395462553
90.599951,0.022816299975230218,-0.062470168495215264,0.22632414785718913
90.699982,-0.009043450064109407,-0.16849389031212655,0.2028894558102227
90.799894,-0.01501644903118082,-0.2389104642219561,0.025329840192774122
90.900593,-0.000806816524413348,-0.2233322920189021,-0.14759663621277466
91.000016,-0.01420226188805529,-0.15749082024894762,-0.19836907835951806
91.100025,-0.0714123534089556,-0.06676114102924757,-0.15816681122856632
91.199836,-0.08980219335693601,0.03061850751860601,-0.11524956599701586
91.300197,-0.015781084528815333,0.1096159267218591,-0.06049084924809025
91.399957,0.07158396110428264,0.16054643683316921,-0.005830466767293124
91.499907,0.11145045128281983,0.17357018160513416,-0.013717306703898074
91.599874,0.13359858863620275,0.15377597423202155,-0.06955343673112507
91.699853,0.1190421988412288,0.11498270893475461,-0.11530958884951595
91.799907,0.015828890387879352,0.07115258576825083,-0.14110421636681347
91.900153,-0.10197944497532009,0.049715149368738776,-0.12682981114664388
91.999942,-0.14279758957800415,0.04019476573936799,-0.03389449406925102
92.099884,-0.08978307785423598,0.02453016231817056,0.08736104232286565
92.199837,0.02586697426405824,0.0012539330681740598,0.18083150103151463
92.299861,0.09945599486605808,-0.018773657012150537,0.19315319543196643
92.40053,0.03033738914736014,-0.008705907820434542,0.09471541917203062
92.4998,-0.08517127354936495,0.01531787609962447,-0.07944776598332977
92.600132,-0.041616477713634165,0.012724528394573758,-0.10049829727793756
92.699853,0.036167228642146186,-0.002821443604094112,0.05406230784193598
92.799876,-0.013588173245277658,-0.003726203830078153,0.07446873788661347
92.899961,-0.03425143152178293,-0.004114789637180299,0.015352801274776763
92.999948,-0.0020167878279524994,-0.010171918387222997,0.009206683015349477
93.100067,0.004209570854073318,-0.031128249067971743,0.0029074396004252568
93.199884,-0.006648424792237452,-0.07471874224532828,-0.006014815454006312
93.299922,-0.01279061109276735,-0.0860938223682996,-0.002922383848451215
93.399881,0.007049390281617323,-0.0416329739808281,0.00030930805526358397
93.499843,0.05245097765696624,0.006062944516034785,0.0016206381566790623
93.59993,0.07243904242155486,0.027023574422234978,0.011178178490569676
93.699992,0.010734108458398471,0.019142300667113588,0.004581306316898449
93.799824,-0.05338047202932841,-0.008387820939223065,-0.006048784672860629
93.899909,-0.04657751273928305,-0.014599358807834847,-0.0012744490776775985
93.999913,-0.027266299304419293,0.0032532593719013098,0.0007623682510768965
94.100155,-0.029925044484837265,-0.005863607579394053,-0.0011770657364377618
94.199998,-0.03130399087444482,-0.034661632217768815,-9.810178106951176e-05
94.299859,-0.019753376124163793,-0.030728504711076424,0.0008184503891929516
94.399847,-0.0038482531832432637,-0.0026332227083535054,-0.00023665849574013367
94.500201,0.003887974783888408,0.009134421410745747,0.00014429651307766881
94.599876,0.0003244833461680599,-0.002702750015493749,0.0023308498713463005
94.699981,-0.006004270447445323,-0.009362472712772213,0.0027265308443255283
94.799854,0.0031159475946116733,0.02893248155910251,0.0013123307870438914
94.899935,0.02843625426194048,0.1024724821213699,-0.0013299582425939835
95.00003,0.036734997222795523,0.11658228352817784,0.00019032570287337482
95.100142,0.02357388643608924,0.061607175210185196,0.030275090739757628
95.200016,0.016345622679647624,0.048657752298730934,0.09215270041738603
95.30006,-0.02752226589028343,0.061180956030311595,0.12470888987670695
95.399856,-0.1045391723161525,0.06683967517722453,0.11016060879635381
95.499898,-0.12910351199936448,0.1182921085365078,0.0792304615682646
95.599926,-0.10366511499974065,0.17267948837611877,0.01735533228294356
95.699897,-0.07202751688579373,0.1573014400301751,-0.07282899808827775
95.799869,-0.04726905274459786,0.108298352352378,-0.12746437684550455
95.900045,-0.02653384829287464,0.08312330763934905,-0.1174050882130944
96.000044,-0.0060587675266075,0.07050221450802785,-0.10526890849947326
96.10009,0.027614896426876923,0.058628920683577,-0.0831346969660907
96.200421,0.07917892862376899,0.04024192527680254,-0.052534927031998156
96.299848,0.12932235632669353,0.012423988288734034,-0.05304556701536082
96.399921,0.1716328209387279,-0.03971105187097679,0.0084462592336055
96.499988,0.1407947023505065,-0.1251761954812195,0.08194221864060462
96.600077,0.030653188980642752,-0.20017310249351383,0.045600474067526944
96.69988,-0.03994081695823955,-0.25632408517283367,-0.03837308382787921
96.799846,-0.043173332631622215,-0.24143506278997925,-0.117391400223647
96.899862,-0.01989366886114801,-0.1254183131797445,-0.1335253367403092
96.999851,0.01154288307304948,-0.02530382984952009,-0.03460938078492723
97.100038,0.025284561817186028,0.0006260643566529166,0.09003204019153267
97.199816,0.018162281169474298,-0.001429511440377113,0.14034203663617179
97.299834,0.010966388957534344,5.9750847292423196e-05,0.10278880379179248
97.400007,0.004655626252447195,0.0040257153242149145,0.015875158906615693
97.499912,0.005873471739744937,0.011644554717461564,-0.0451374577968536
97.599923,0.01655097118386929,0.009793246116789459,-0.024175000350744037
97.699897,0.010584139864365322,0.0006759211273466934,0.04098354144283495
97.799911,-0.01829415443838218,0.020645465792355513,0.04604043487815919
97.899831,-0.036060537491121855,0.028729444826328894,-0.005154370534602784
98.000293,-0.026945886497627764,-0.01738063792864148,-0.034123289887200134
98.09994,-0.01775695924868585,-0.0397053254612134,-0.06505485386835061
98.199958,-0.012999904942272645,-0.012611426284362832,-0.11032150329032536
98.300299,0.020657484862023984,-0.002356056497414104,-0.011860150861733962
98.39987,0.03077016268301156,-0.004166941651252266,0.1254053873956539
98.49998,-0.012333522397108644,0.002981143796498929,0.07034391845285319
98.599919,-0.020072320809049162,0.0017879402496985962,0.0010075654811046652
98.699866,-0.005331079706007962,-0.0016225662602740894,0.00478757296645704
98.799879,-0.01328025968010722,0.0007037185617866212,0.006686887287701264
98.899953,-0.04145400422956016,-0.005910757593738213,0.004864674906640394
98.999866,-0.052065985243149995,-0.026061873551763957,-0.004124731603112455
99.100043,-0.01056736613361197,-0.028065524488454566,-0.003731779481226194
99.199904,0.025992496175376842,-0.0034623720112650636,-0.0022951817730731752
99.300265,0.020682164211913233,0.005081841490621845,-0.0030594058612527413
99.399977,0.008753370890480977,-0.0054717757749883356,-0.0037939134502746894
99.499928,0.01860290370917246,0.007910050447483614,0.0005553193415580217
99.60003,0.02114967776316353,0.025018588299464222,0.0020946057700378974
99.700236,0.0038957575477984036,0.01097338589874176,-0.0002998122883162576
99.800263,-0.02032822729084842,-0.009575879181352814,-0.0059865946864170495
99.899868,-0.0278486517647243,-0.01751902779867033,-0.0036662961932442182
100.000079,-0.00704617189470675,-0.014636066576617847,0.0059775326448331815
100.099988,0.007018086553390229,-0.010616064779239428,0.0002467190303389608
100.19998,0.008138608192825136,-0.022545532796081798,-0.0036624448327228763
100.299828,-0.0027920032233840694,-0.04069209874016841,-0.0024229848579974235
100.399806,-0.015504926301001934,-0.04062753445955975,0.005027506978561018
100.499804,-0.0205908246270504,-0.028233603608132388,0.013233339960909715
100.600088,-0.03831626104853141,-0.014273435264121698,0.0052371036252480295
100.699981,-0.029343089109873197,-0.01731880203633729,-0.004298926712472193
100.799983,0.029905922767539145,-0.028494271250034287,-0.0072151526837631545
100.899848,0.062029072318618275,0.009257919698357167,-0.004167366608608703
100.999856,0.03629638899975614,0.05125210260352858,0.0010229716102114314
101.099892,0.003925631764190071,0.02454774392803674,4.848335753222322e-05
101.199788,-0.006109440996958652,-0.022489640593472,-0.00035182814651548745
101.300253,-0.004436122634166255,-0.03949039534231656,0.002326529115926221
101.400312,-0.005049531399687383,-0.020626460742562552,0.0005345879819570478
101.499893,0.00059891255162128,0.015336152099598585,-0.0006278665571844606
101.599917,0.008243074088896133,0.027944468075934897,0.0012967314735241218
101.699873,0.00234076601870108,0.0030225159851891975,0.0012499261381753008
101.799891,-0.0066282173656584675,-0.030587299186095776,0.0008604503662474654
101.899859,-0.005517320057465292,-0.02362552689756428,0.0007007597894119736
101.999855,0.003325519075269869,0.020148627161657648,-0.00028863803056533804
102.100252,0.006729943022997474,0.03376203734939759,-0.0005054634496289885
102.200178,-0.001105165692007807,-0.0009010048137596816,-0.0005777100417944714
102.299891,-0.008438121279683835,-0.032108053122378175,-0.0006903030863214942
102.399975,-0.002929252767308845,-0.019393807179555772,0.0004872568373642664
102.499836,0.014476131071026774,0.03434689354912854,0.0010689522217283058
102.599963,0.02385499311053727,0.06462967009689015,0.0005612498840020504
102.699823,0.011615019321002663,0.02151901401483547,0.00099628994028726
102.79986,-0.002920848654336545,-0.024859506810038456,0.002372226122438144
102.899809,-0.0005806863729028357,-0.021636299163427533,0.0022794665167218137
102.999938,0.005814975434862346,-0.019379064423368453,-0.0012916883916343923
103.099799,0.011240248938928122,-0.01945367973217943,-0.0022469704025046074
103.200174,0.02273638407546017,0.014937122133615671,0.0011445261310173108
103.299847,0.03239348923658236,0.03649477251566789,0.00105030307300993
103.399952,0.04143002962142251,0.004490125630554315,-0.006519721458300923
103.499968,0.06162343221105097,-0.018879977312552573,-0.004443746462352522
103.599942,0.06578448101307802,0.0075376184986805095,0.00796764174048829
103.700375,0.013207641643769752,0.048301624423537456,0.002737366504217226
103.799856,-0.06563855156053203,0.0638314084497616,-0.004151866537109271
103.899904,-0.09824838105264151,0.042068585349175854,0.0014791880655819645
103.999845,-0.05671013578871006,0.01827867204847445,0.0041467347527605275
104.099941,-0.006433258225079656,0.01055910914592439,0.0014521068779906425
104.200894,0.0034478474755353407,0.002489925838162049,-0.0043800201671650146
104.300075,0.01493309376690288,-0.0055508896659497466,-0.0007963001645751233
104.399871,0.06054910065292993,-0.018689764760705777,7.013499994714398e-05
104.500262,0.09163676215999486,-0.025394447783900848,-0.0009007374870400565
104.59996,0.025244701716603604,-0.002269027111650491,0.011940695708885072
104.700033,-0.08362347415105749,0.026607229474076986,0.0012990804450553415
104.80054,-0.09140402266190988,0.024028485365593467,-0.014318538961504302
104.900006,-0.03035268020878664,0.005473748647500108,-0.0027525750963760536
104.999939,-0.002149379095657538,-0.00045114898971954857,0.0026688956627449745
105.099783,-0.00032164477233496345,0.00041706149365172517,0.00037003454358306435
105.199852,0.0002628388709428226,-0.00029959001205846796,0.005708191356999105
105.299932,0.003401410008015658,-0.0004185608805865587,0.03227459582592223
105.399995,0.006558221488774602,0.0006734850763931946,0.06560219522111752
105.4999,0.0019015378077782783,0.0020333917027643266,0.04480355516375992
105.599899,-0.02191082770514045,0.008523404510741083,-0.029687958642624142
105.699952,-0.05934665804644989,0.030795245794507473,-0.06513305518159809
105.799886,-0.11060764411130034,0.0642270831866649,-0.007409433774686426
105.900244,-0.16276146294236046,0.06897323404862732,0.0479567653979412
106.00007,-0.1314667447002754,0.038631544347483227,0.04662629402668442
106.099971,-0.021702607140444335,0.03603187880172372,0.07275377110634633
106.200046,0.07190481999447976,0.072105110993478,0.11315540216317344
106.299874,0.11992862928755119,0.10499519285439901,0.10899977753053566
106.399851,0.11273230909480486,0.11181464014299952,0.08088447497675669
106.49988,0.08874155332852945,0.08445443667762631,0.06716096871581143
106.599784,0.06808373800414985,0.058998191854158666,0.08350839479837596
106.700088,0.006721096803045397,0.05187719123352574,0.09585556153438962
106.799885,-0.01573715849213267,0.024717323293905413,0.11165950595044982
106.899827,0.020445005086467388,-0.03261437598034023,0.14677251472046193
106.999844,0.010431095149817632,-0.09005555378392693,0.13982316041280024
107.100166,-0.03310018956771795,-0.10055811822546196,0.08129922564039949
107.199886,-0.06426265113570788,-0.04968640446905867,0.01063041163215761
107.299892,-0.07679655362808979,0.01684492882264471,-0.023731152429093516
107.399899,-0.051970523923041745,0.040964539359807484,0.013144774366587009
107.499797,-0.04733190388001357,0.02980327509809111,0.017475925378421353
107.599811,-0.0775433857871449,0.022571696789476292,-0.08666562247118004
107.700269,-0.052104240557535264,-0.01976524592299661,-0.18286533859651227
107.800083,-0.0004983144807457207,-0.09117245996990012,-0.24277461722358207
107.899853,0.043651661032479944,-0.10647321589363445,-0.31666955490392423
107.999942,0.12573238665952172,-0.07825022812354412,-0.3050185176730799
108.09998,0.15907169515884145,-0.04542636307677839,-0.1571984169827367
108.199776,0.08511942605454953,-0.019743513305235133,-0.0032565948905724585
108.300049,0.015187764452577744,-0.03924536873301204,0.03220775693043891
108.399826,0.004753119801468543,-0.07196666971622764,0.012735461410569797
108.499943,0.01506385654255442,-0.06636745984195781,0.017020130013703307
108.600106,0.03693380040849239,-0.03942815255692884,0.038610634552204426
108.700192,0.08864998419628087,-0.01019448509160108,0.09575032096438794
108.800031,0.12907806305953368,0.0066937694818818665,0.1435673177358857
108.900072,0.13835864613377163,0.018276774871241443,0.1550427542676044
108.999974,0.15863988298265555,0.03761696274710843,0.19258320475018947
109.100321,0.16275640313376144,0.03869992047643357,0.24008481258511
109.199898,0.07716610833890619,0.02736264269828828,0.18339201594653737
109.300014,-0.05230427734479581,0.035978136884241736,0.036324905283358966
109.399915,-0.08372650742500298,0.04434481941487137,-0.013826448050108464
109.499925,-0.018303437884598983,0.019073057793741244,0.09629834370315382
109.600027,0.017244871144415308,-0.011874484301725607,0.18326237315703753
109.699824,-0.03419481670365104,-0.017525767498368955,0.08933255408159946
109.800008,-0.09230933561207755,-0.037900003957829886,-0.04918830848975109
109.899913,-0.07923403210660124,-0.056187340885984656,-0.041730663989785755
109.999919,-0.0393700836404198,-0.024167224298557832,0.0518524406194123
110.09991,-0.032345911304261094,0.003550785466695912,0.09568657182538964
110.200039,-0.04835642311880084,0.0025588189872510145,0.10652396892994054
110.299933,-0.06880209209111016,0.0032955148048747634,0.08341398400469902
110.400063,-0.08784204045281015,0.002971744646080597,-0.01598822747516737
110.500051,-0.0894123400828872,0.0006258493624269404,-0.06451666278337131
110.599898,-0.08275956377658267,0.0038632113984693323,0.004369520233529656
110.700451,-0.0872937782007924,0.006642282872843984,0.0726638091202505
110.800127,-0.0920602807266325,0.0037269910710507267,0.018294269042281486
110.900103,-0.08020784172762338,-0.0020200752243562242,-0.12526764723626804
110.999851,-0.051847773695761115,-0.0067857033838523775,-0.2320020867707535
111.09981,-0.001653363613088682,-0.013223791996325555,-0.3042219467310032
111.200017,0.07216243489251205,-0.02597145043046485,-0.389602177818666
111.300047,0.11533786316829443,-0.024029127996088615,-0.3991748020943065
111.399993,0.07772928301686562,-0.013133405654584724,-0.23512183138903217
111.500033,0.017436832009508,-0.016710381774455094,-0.04873939954165299
111.599801,-0.001101002516441536,-0.00016817157913849058,0.0031425541937103573
111.699987,0.0019187491741957077,0.023461014567690928,-0.004285661253359991
111.800081,0.0026315478849655645,-0.0008708269600494669,-0.004391404553696399
111.900249,0.001541376690002688,-0.026083803606702278,-0.0012107742317490934
111.999837,-0.0007677069937810214,-0.010420785471432053,0.0034465920239577217
112.099971,-0.002686923936543145,-6.771363009438233e-05,0.004799522058515866
112.199801,-0.0018588628524502603,-0.0012757114524157675,0.0023663887098943127
112.299946,-0.0003317820638812265,0.001637810667763898,0.0004924910273320407
112.399956,-3.225766132451327e-06,3.910191543329226e-05,1.3257427121745712e-05
112.500006,-0.00010510562008164355,-0.0009430915870872864,0.00010000412760349822
112.599987,-0.0002203822265583151,0.0007771736576738873,0.00020283560209729436
112.699972,-6.415594687128988e-05,0.00033022387477640896,7.192456992573606e-05
112.8,0.00010826016895026561,-0.0007454283357812112,-4.585061404234326e-05
112.900094,-1.7482844049027556e-05,9.770417196047792e-05,9.466819765646515e-05
112.99989,2.928085249261455e-05,0.00031490228653069933,-9.065698398979892e-06
113.099813,3.9221875724737866e-05,-0.00029477239272057395,-0.0001415000461335622
113.199827,-0.00014290101173800414,2.6760754386528233e-05,9.850257118228135e-05
113.299979,-3.443268770867037e-05,0.0002994693033881604,6.994522514991122e-05
113.399983,8.597147814757868e-05,-0.0001953089291233537,6.3987016284142955e-06
113.499823,9.382815195497945e-05,-0.00027735866642674426,-0.0001259706233759311
113.599853,-6.883631327271006e-05,0.00034067301245018964,-1.756300229460691e-05
113.699795,-0.00017117329644114084,0.00041077766045907944,0.00031810294442034077
113.800079,3.9180885108039e-05,-0.00036444036592903257,-3.397104484704788e-06
113.899989,0.00013889662555541325,-0.00045233933269520326,-0.0002645310963702071
113.999827,1.6147396824620628e-05,0.0002964480011526596,-5.012387434062848e-05
114.099841,-7.896806510951547e-05,0.00036373880219944853,7.603962735522792e-05
114.199991,-1.1398062759222501e-05,-0.00016437820259021198,-4.3317077023565794e-06
114.299988,6.15346807862342e-05,-0.0003049969584314492,-4.996618776133422e-05
114.400031,1.833353633275405e-05,0.0001250626319763692,3.013307755665318e-05
114.500355,-3.178369096270952e-05,0.00017922255142792902,6.329484140479864e-05
114.600184,-6.089527772844615e-05,-0.00023415499636485947,5.4375004476743026e-05
114.699918,-5.291968508125735e-05,-8.814070197113021e-05,6.11571962479218e-05
114.800169,2.4598131970472254e-05,0.00012121199488287857,-8.105893135768838e-05
114.900149,1.5152616921552651e-05,7.314224888309951e-05,-1.4035643487041528e-05
114.999823,6.613937941977367e-05,0.00010288051089306134,-5.8693449743466395e-05
115.099848,0.00011494062651688658,3.092237772433487e-06,-0.00024150040624651865
115.199956,-6.167428968052386e-05,-0.000126591891768305,0.00014136968654996902
115.299845,-0.00010549943561844957,-6.246025815587567e-06,0.00030745737996315254
115.399867,-4.974942325832103e-06,1.391234987881877e-05,3.2888560834125466e-06
115.500073,1.212762118590999e-05,-0.00013068415784312352,-0.00021216072944874118
115.599916,2.353988573861908e-05,6.287437201230844e-05,-0.00010286658515376522
115.700079,-3.5122909504847745e-06,0.00014280085567489715,0.00018980903000423473
115.800048,-2.2702630153789925e-06,1.3269326912356788e-05,4.9174585560493086e-05
115.899807,4.002476345224109e-05,-7.491503864138151e-05,-0.00019665225330620014
115.999979,-8.791933343681235e-06,-7.13437691542214e-05,-3.5119840324918564e-05
116.09991,-6.814830557955782e-05,2.8068828211567493e-05,0.00025290096633592135
116.200026,-3.22255793956101e-05,3.193289632558979e-05,0.00014903241524802559
116.300086,5.677792176794367e-05,-4.7596786586308454e-05,-0.0002583568537835659
116.39984,2.452927111967934e-05,-9.263893013079169e-05,-9.342356347514681e-05
116.500217,-2.013440963117921e-05,0.0001192726028539689,0.00018799361640609683
116.599807,-1.0135195156889001e-05,3.8345363447235266e-05,-1.091538620761419e-05
116.699924,-1.9200528161297272e-05,-8.189624893604225e-05,-0.0001297864984860715
116.79986,5.2225399418279195e-05,0.0001672825037090663,-4.571557585426403e-05
116.899844,-5.195223807642751e-06,6.844995953105535e-05,0.00019159572825851805
116.999965,4.207449702284819e-06,-0.00027267891997791925,-6.186676879987456e-05
117.099904,9.025683429549862e-05,-0.00011619739865757588,-0.0003314218407064956
117.199852,-0.0001296569604603415,0.0003542838349320572,0.0002484489497584316
117.299878,-6.580269158853169e-05,5.585510958939753e-05,0.0002176375247126876
117.399787,7.050666277616276e-05,-0.00036250832733883057,-0.00013415039830647345
117.500048,-3.730505677625835e-05,0.00010165374980968747,1.578031088746322e-05
117.599793,9.300481480454615e-05,0.0002612213339425204,-0.0001122629621856987
117.699814,4.561398214548366e-05,-8.204933937445646e-05,-7.063392546093677e-06
117.799792,-6.523874981351838e-05,-0.00016466652850465784,0.00011612277619441149
117.899845,-1.198159780797165e-05,-6.406202802973151e-05,-7.946605705114201e-05
118.000096,-1.343417281801982e-05,0.00012571163531850785,3.7778534044221822e-06
118.099944,5.570836585113914e-05,1.820986014781055e-05,5.980275806175568e-05
118.199972,3.4957248859095904e-06,-8.862703755011691e-05,-6.160881238334832e-05
118.299855,-6.960599065380227e-05,1.17167997377663e-05,-3.388652105906901e-05
118.400023,-2.4174743248535633e-05,8.99103602976475e-05,0.00010718601784554714
118.499897,1.0566779412497665e-05,0.00012004261717981133,1.2935782146059647e-05
118.599928,6.24482023447316e-05,-0.00023425536409508524,-0.0001725096009821299
118.700149,5.525623645087131e-05,-0.00018358399799494544,-8.047818111476446e-05
118.799891,-6.466824283476738e-05,0.0002598258099417633,0.0001942440029734836
118.899956,-0.00011052951374822026,0.00017088952133180165,0.0002346419812794635
118.999872,2.3869322400628558e-05,-0.0001975677001226945,-8.71413817810457e-05
119.099877,0.00011195369041553765,-6.447580790071555e-05,-0.0002905241429496684
119.199969,-4.0891027105243626e-05,0.00038010334643868586,0.00011621782195923234
119.299948,-4.745115956463279e-05,7.9136497066538e-06,0.00024150547036249986
119.399855,8.553602172254786e-05,-0.00043575782650016165,-0.0002502930542139907
119.499888,1.9050146079446346e-05,-0.00014913589825414273,-0.00023695277780694723
119.600054,-2.017141771497507e-06,0.0002347298460838366,5.845393315073896e-05
119.699848,-4.3116292973721284e-05,0.0001681910367830143,0.00017469047589614508
119.799899,-5.70031519602895e-05,-0.0001958504339898745,0.00015036423374668328
119.899951,2.9672378393390375e-05,-0.00011471627858573615,-6.619433050234124e-05
