t,x,y,z,xdot,ydot,zdot,xddot,yddot,zddot
8.185138596554850210e+00,5.030603722960744761e-01,1.384437685956245723e-01,2.531521805609751041e-01,1.488481334401577962e-02,2.365585199435867036e-03,-5.456083910913239396e-03,1.987661073342640930e-02,-1.959329312934682179e-03,5.472812432349262804e-03
8.218411517679058420e+00,5.038855190183122446e-01,1.384695852860834409e-01,2.531789281703581418e-01,1.554413766144946245e-02,2.301841873090077449e-03,-5.277255574660025088e-03,1.976007739486928053e-02,-1.877071013951915699e-03,5.287929711522144395e-03
8.251684438803264854e+00,5.047157969584079584e-01,1.385002488175527957e-01,2.531999206370834088e-01,1.619976433715119082e-02,2.240673927852353427e-03,-5.104194174509588469e-03,1.965399043052674585e-02,-1.803926615756678035e-03,5.124896756978170563e-03
8.284957359927471288e+00,5.055506668519874625e-01,1.385353202458723954e-01,2.532157037073814454e-01,1.685202900819112240e-02,2.181798057090219255e-03,-4.936215003530750219e-03,1.955763198540405590e-02,-1.738757881179396440e-03,4.981297530463568018e-03
8.318230281051677721e+00,5.063896494327571052e-01,1.385744026071664692e-01,2.532267819097627770e-01,1.750124343000441368e-02,2.124966820183203740e-03,-4.772709534854948504e-03,1.947028944228288219e-02,-1.680541458842448651e-03,4.854958616478070345e-03
8.351503202175884155e+00,5.072323201991155717e-01,1.386171386422470619e-01,2.532336200277442995e-01,1.814769581794822839e-02,2.069965010278171109e-03,-4.613137693316025044e-03,1.939126426951710835e-02,-1.628357767623408395e-03,4.743928934623845017e-03
8.384776123300090589e+00,5.080783045744656778e-01,1.386632085019972593e-01,2.532366448549957516e-01,1.879165144308099500e-02,2.016606381054957767e-03,-4.457020788333786177e-03,1.931987864754195622e-02,-1.581380552384250605e-03,4.646460365542972454e-03
8.418049044424298799e+00,5.089272734574334933e-01,1.387123274796782380e-01,2.532362471454707720e-01,1.943335341468604635e-02,1.964730709504499892e-03,-4.303935074817097015e-03,1.925548023537769493e-02,-1.538867138052671477e-03,4.560989428604790216e-03
8.451321965548505233e+00,5.097789391528322334e-01,1.387642438059989158e-01,2.532327836870307269e-01,2.007302359324188157e-02,1.914201171244837244e-03,-4.153505905321170505e-03,1.919744539010860562e-02,-1.500149386852010379e-03,4.486120093115954742e-03
8.484594886672711667e+00,5.106330516703658784e-01,1.388187365343694080e-01,2.532265794407196902e-01,2.071086358718874504e-02,1.864902005057991882e-03,-4.005402434793164934e-03,1.914518110845811472e-02,-1.464625346991603851e-03,4.420607761300395129e-03
8.517867807796918100e+00,5.114893953754506839e-01,1.388756135368016120e-01,2.532179296994689910e-01,2.134705579510264017e-02,1.816736443950906204e-03,-3.859332838595562389e-03,1.909812592022329045e-02,-1.431751569286762249e-03,4.363344428251703967e-03
8.551140728921124534e+00,5.123477859748997165e-01,1.389347096252130376e-01,2.532071022298408858e-01,2.198176446191625957e-02,1.769624890989316638e-03,-3.715040004795233403e-03,1.905574992830296605e-02,-1.401036060001018945e-03,4.313344999465408211e-03
