time,x,y,z
0.577001,0.317235,-0.000003,0.422021
0.578968,0.317206,-0.000003,0.422275
0.581017,0.317178,-0.000003,0.422529
0.583009,0.317151,-0.000003,0.422783
0.584993,0.317126,-0.000003,0.423038
0.586983,0.317101,-0.000003,0.423293
0.588998,0.317078,-0.000003,0.423548
0.590993,0.317055,-0.000003,0.423805
0.592983,0.317034,-0.000003,0.424061
0.595058,0.317014,-0.000003,0.424318
0.596968,0.316995,-0.000003,0.424575
0.598963,0.316977,-0.000003,0.424833
0.600977,0.316960,-0.000003,0.425090
0.602980,0.316944,-0.000003,0.425349
0.605029,0.316929,-0.000003,0.425607
0.606984,0.316915,-0.000003,0.425866
0.609208,0.316902,-0.000003,0.426126
0.611187,0.316890,-0.000003,0.426385
0.612963,0.316885,-0.000003,0.426515
0.614968,0.316874,-0.000003,0.426775
0.617025,0.316864,-0.000003,0.427036
0.619007,0.316855,-0.000003,0.427297
0.620966,0.316847,-0.000003,0.427558
0.622966,0.316840,-0.000003,0.427819
0.624993,0.316834,-0.000003,0.428081
0.626997,0.316828,-0.000003,0.428342
0.628978,0.316824,-0.000003,0.428605
0.630999,0.316820,-0.000003,0.428867
0.632993,0.316816,-0.000003,0.429130
0.634961,0.316814,-0.000003,0.429392
0.636995,0.316812,-0.000003,0.429656
0.638993,0.316811,-0.000003,0.429919
0.640989,0.316811,-0.000003,0.430182
0.642961,0.316811,-0.000003,0.430446
0.645052,0.316812,-0.000003,0.430710
0.646987,0.316814,-0.000003,0.430974
0.648932,0.316814,-0.000003,0.430974
0.650929,0.316818,-0.000003,0.431503
0.653011,0.316822,-0.000003,0.431768
0.654996,0.316823,-0.000003,0.431900
0.657002,0.316827,-0.000003,0.432165
0.658990,0.316832,-0.000003,0.432430
0.661000,0.316837,-0.000003,0.432695
0.662983,0.316842,-0.000003,0.432960
0.664966,0.316848,-0.000003,0.433226
0.666993,0.316854,-0.000003,0.433491
0.668981,0.316861,-0.000003,0.433757
0.670997,0.316868,-0.000003,0.434023
0.673003,0.316876,-0.000003,0.434289
0.675051,0.316883,-0.000003,0.434554
0.677000,0.316892,-0.000003,0.434820
0.679081,0.316900,-0.000003,0.435086
0.681002,0.316909,-0.000003,0.435353
0.682965,0.316918,-0.000003,0.435619
0.685001,0.316927,-0.000003,0.435885
0.687000,0.316936,-0.000003,0.436151
0.688993,0.316946,-0.000003,0.436417
0.690964,0.316956,-0.000003,0.436684
0.692989,0.316966,-0.000003,0.436950
0.694965,0.316976,-0.000003,0.437216
0.696974,0.316986,-0.000003,0.437482
0.698999,0.316996,-0.000003,0.437749
0.700986,0.317007,-0.000003,0.438015
0.702989,0.317017,-0.000003,0.438281
0.704965,0.317028,-0.000003,0.438547
0.706962,0.317039,-0.000003,0.438813
0.708962,0.317049,-0.000003,0.439079
0.710986,0.317060,-0.000003,0.439345
0.712990,0.317070,-0.000003,0.439611
0.714960,0.317076,-0.000003,0.439744
0.716976,0.317091,-0.000003,0.440142
0.719069,0.317102,-0.000003,0.440408
0.721035,0.317112,-0.000003,0.440674
0.722973,0.317123,-0.000003,0.440939
0.725085,0.317133,-0.000003,0.441204
0.727004,0.317143,-0.000003,0.441470
0.728977,0.317148,-0.000003,0.441602
0.731002,0.317158,-0.000003,0.441867
0.732964,0.317168,-0.000003,0.442132
0.735007,0.317177,-0.000003,0.442397
0.737081,0.317187,-0.000003,0.442661
0.739079,0.317196,-0.000003,0.442926
0.741010,0.317205,-0.000003,0.443190
0.743005,0.317214,-0.000003,0.443454
0.744968,0.317223,-0.000003,0.443718
0.746978,0.317231,-0.000003,0.443982
0.748989,0.317239,-0.000003,0.444245
0.750963,0.317247,-0.000003,0.444509
0.752972,0.317255,-0.000003,0.444772
0.755095,0.317262,-0.000003,0.445035
0.756994,0.317270,-0.000003,0.445298
0.758970,0.317276,-0.000003,0.445560
0.760962,0.317283,-0.000003,0.445822
0.762981,0.317289,-0.000003,0.446084
0.764938,0.317295,-0.000003,0.446346
0.766962,0.317301,-0.000003,0.446608
0.768969,0.317306,-0.000003,0.446869
0.771004,0.317311,-0.000003,0.447130
0.773002,0.317316,-0.000003,0.447391
0.774980,0.317320,-0.000003,0.447652
0.776984,0.317324,-0.000003,0.447912
0.779202,0.317327,-0.000003,0.448172
0.780979,0.317330,-0.000003,0.448432
0.782936,0.317333,-0.000003,0.448691
0.784966,0.317336,-0.000003,0.448951
0.786912,0.317338,-0.000003,0.449210
0.788939,0.317339,-0.000003,0.449468
0.790956,0.317341,-0.000003,0.449727
0.793089,0.317342,-0.000003,0.449985
0.795022,0.317342,-0.000003,0.450113
0.796988,0.317342,-0.000003,0.450371
0.798997,0.317342,-0.000003,0.450628
0.800996,0.317342,-0.000003,0.450885
0.802997,0.317341,-0.000003,0.451142
0.804995,0.317340,-0.000003,0.451398
0.806994,0.317338,-0.000003,0.451654
0.808998,0.317336,-0.000003,0.451910
0.810981,0.317334,-0.000003,0.452165
0.812996,0.317331,-0.000003,0.452420
0.814939,0.317329,-0.000003,0.452547
0.816994,0.317324,-0.000003,0.452929
0.819018,0.317320,-0.000003,0.453183
0.820987,0.317316,-0.000003,0.453436
0.823026,0.317313,-0.000003,0.453563
0.824962,0.317306,-0.000003,0.453942
0.826963,0.317300,-0.000003,0.454195
0.829017,0.317294,-0.000003,0.454447
0.830982,0.317288,-0.000003,0.454699
0.832972,0.317281,-0.000003,0.454950
0.834965,0.317274,-0.000003,0.455201
0.836963,0.317266,-0.000003,0.455452
0.838962,0.317258,-0.000003,0.455702
0.840972,0.317250,-0.000003,0.455952
0.842962,0.317241,-0.000003,0.456201
0.845175,0.317232,-0.000003,0.456451
0.847010,0.317223,-0.000003,0.456699
0.848977,0.317213,-0.000003,0.456948
0.851002,0.317203,-0.000003,0.457196
0.853059,0.317192,-0.000003,0.457443
0.854938,0.317181,-0.000003,0.457690
0.856971,0.317170,-0.000003,0.457937
0.859222,0.317158,-0.000003,0.458183
0.860987,0.317153,-0.000003,0.458306
0.862984,0.317140,-0.000003,0.458552
0.865027,0.317128,-0.000003,0.458797
0.866961,0.317115,-0.000003,0.459042
0.869001,0.317102,-0.000003,0.459286
0.870999,0.317089,-0.000003,0.459530
0.872961,0.317075,-0.000003,0.459774
0.874988,0.317061,-0.000003,0.460017
0.876960,0.317047,-0.000003,0.460260
0.879062,0.317032,-0.000003,0.460502
0.880974,0.317018,-0.000003,0.460744
0.882968,0.317002,-0.000003,0.460986
0.884969,0.316987,-0.000003,0.461227
0.886962,0.316971,-0.000003,0.461468
0.889020,0.316955,-0.000003,0.461708
0.891047,0.316939,-0.000003,0.461948
0.893022,0.316923,-0.000003,0.462187
0.895034,0.316914,-0.000003,0.462306
0.897070,0.316898,-0.000003,0.462545
0.899157,0.316872,-0.000003,0.462902
0.901220,0.316855,-0.000003,0.463140
0.903068,0.316837,-0.000003,0.463377
0.905033,0.316828,-0.000003,0.463495
0.906993,0.316810,-0.000003,0.463732
0.909005,0.316792,-0.000003,0.463968
0.910968,0.316774,-0.000003,0.464204
0.912975,0.316756,-0.000003,0.464439
0.914963,0.316737,-0.000003,0.464673
0.917010,0.316718,-0.000003,0.464908
0.918986,0.316699,-0.000003,0.465142
0.920986,0.316680,-0.000003,0.465375
0.922984,0.316661,-0.000003,0.465608
0.924980,0.316641,-0.000003,0.465840
0.926964,0.316622,-0.000003,0.466072
0.928973,0.316602,-0.000003,0.466304
0.930966,0.316582,-0.000003,0.466535
0.932990,0.316562,-0.000003,0.466765
0.934969,0.316542,-0.000003,0.466996
0.936965,0.316522,-0.000003,0.467225
0.938961,0.316502,-0.000003,0.467454
0.940976,0.316482,-0.000003,0.467683
0.942969,0.316461,-0.000003,0.467911
0.944975,0.316441,-0.000003,0.468139
0.946984,0.316420,-0.000003,0.468367
0.948998,0.316400,-0.000003,0.468594
0.950962,0.316379,-0.000003,0.468820
